5	0.0000214271
6	0.0000214271
10	0.0000068683
20	0.0000108159
27	0.0000425218
31	0.0000743859
34	0.0000427699
38	0.0000043174
41	0.0000068351
48	0.0000006884
55	0.0000033879
62	0.0000152663
66	0.0000228020
73	0.0000129279
76	0.0000030124
83	0.0000047555
97	0.0000008794
104	0.0000108136
111	0.0000055156
139	0.0000006791
227	0.0000007475
265	0.0000007298
307	0.0000002040
374	0.0000006501
430	0.0000005505
440	0.0000010238
475	0.0000010238
521	0.0000006703
556	0.0000010001
696	0.0000013589
741	0.0000006937
745	0.0000048197
780	0.0000048197
790	0.0000007348
818	0.0000032370
853	0.0000008941
972	0.0000009147
1312	0.0000011871
1315	0.0000045896
1350	0.0000045896
1361	0.0000005629
1525	0.0000009369
1581	0.0000003502
1682	0.0000007459
1703	0.0000002396
1822	0.0000007097
1917	0.0000011500
1924	0.0000171916
1959	0.0000171916
1962	0.0000048091
1966	0.0000017890
2000	0.0000017890
