5	0.000154336
6	0.000350801
8	0.000754066
9	0.00874405
10	0.0387068
11	0.0357036
12	0.0178404
14	0.00665427
15	0.0018069
17	0.000408348
25	0.000120075
43	0.000334104
61	0.000833527
77	0.00278705
82	0.00268237
85	0.0030798
98	0.00153188
105	0.00480824
120	0.00480824
125	0.00392103
150	0.000759709
165	0.000539416
171	0.000307398
178	0.000168028
180	0.00375798
190	0.00375798
192	0.000807212
360	0.00376543
387	0.0238428
429	0.0148395
474	0.0590314
500	0.111665
533	0.0255513
728	0.00209174
783	0.020593
863	0.0156051
923	0.0368025
934	0.0541002
980	0.127313
987	0.222935
997	0.222935
1005	0.133817
1017	0.0960554
1046	0.0949757
1063	0.049047
1066	0.0836681
1120	0.0522422
1159	0.0862175
1167	0.116734
1177	0.116734
1194	0.105818
1201	0.047327
1223	0.0116867
1433	0.0334243
1477	0.0286297
1516	0.0120743
1697	0.027393
1707	0.0529525
1729	0.0874125
1736	0.0519067
1809	0.0639008
1827	0.0792443
1854	0.0504012
1877	0.229853
1887	0.229853
1897	0.125482
1900	0.163126
1921	0.0870127
1936	0.0745799
1938	0.0506979
1961	0.0703155
1971	0.118113
1999	0.0892287
2000	0.102749
