5	0.000671765
7	0.000423606
9	0.00074551
10	0.000743089
12	0.00294049
13	0.00486387
15	0.00419218
16	0.00188961
18	0.0018996
19	0.00280203
21	0.00266058
24	0.00147106
51	0.000594587
59	0.00108347
74	0.00290339
81	0.00247959
84	0.00706968
94	0.00189069
100	0.00850851
111	0.00681534
170	0.0041127
178	0.00271819
180	0.0719157
190	0.0934905
192	0.0152592
211	0.00349458
249	0.000781621
271	0.000602728
287	0.0029562
294	0.00523739
304	0.0192365
305	0.0326967
315	0.0326967
320	0.0146634
352	0.0056206
361	0.00161605
391	0.00423251
405	0.00858277
444	0.0254154
449	0.0152451
511	0.0131884
526	0.0311162
539	0.03698
618	0.0191834
640	0.046
664	0.130376
665	0.175042
676	0.106716
698	0.0638645
704	0.0322747
718	0.0224469
752	0.0249787
774	0.049882
793	0.0191184
811	0.021327
919	0.0239938
965	0.0169729
989	0.0528205
1013	0.0558068
1044	0.0206972
1070	0.0484691
1122	0.101566
1139	0.0567244
1170	0.072931
1172	0.0462362
1218	0.0199509
1352	0.0232007
1361	0.015647
1465	0.00856292
1489	0.0159391
1517	0.0071584
1666	0.00855489
1671	0.016797
1732	0.01268
1775	0.00888294
1844	0.00593113
1953	0.0227874
2000	0.0213428
