5	2.96016e-05
6	2.79143e-05
7	5.49217e-05
8	0.000108745
10	5.16888e-05
11	0.000100669
13	0.00046436
15	0.000760435
17	0.000310876
20	0.000354096
22	0.000134501
32	0.000324534
54	0.000373357
103	0.00134002
145	0.00368205
154	0.015305
195	0.00229668
206	0.000172795
252	0.000399134
284	0.00019853
297	0.000812787
372	0.00187202
378	0.00932698
388	0.0164418
417	0.00667464
452	0.0109255
475	0.0388295
569	0.0287712
596	0.0170124
616	0.0355601
636	0.0657776
645	0.063256
665	0.0704934
673	0.017662
698	0.00709608
901	0.00941285
908	0.00852994
927	0.0337857
970	0.0406241
982	0.102338
997	0.0999068
1018	0.0311734
1131	0.0233224
1156	0.0403298
1172	0.0444016
1187	0.0199045
1231	0.0150297
1257	0.0565932
1329	0.0477702
1388	0.0474911
1425	0.0259396
1493	0.0917699
1518	0.135339
1557	0.083298
1568	0.0578463
1574	0.0370404
1602	0.0190266
1698	0.00589434
1767	0.0133726
1820	0.00270154
1867	0.00880114
1914	0.0174087
1931	0.013753
1934	0.00460419
2000	0.00145757
