5	0.0000214486
6	0.0000214271
10	0.0000068683
13	0.0000050728
20	0.0000108159
27	0.0000425218
31	0.0000743859
34	0.0000427699
38	0.0000043174
41	0.0000054681
48	0.0000008604
59	0.0000068170
62	0.0000190828
73	0.0000190017
76	0.0000037655
83	0.0000059443
111	0.0000055156
139	0.0000006791
171	0.0000001325
188	0.0000001452
227	0.0000007475
265	0.0000007298
304	0.0000001028
356	0.0000005001
493	0.0000013310
731	0.0000010453
741	0.0000006937
745	0.0000062657
783	0.0000042081
797	0.0000009016
822	0.0000022365
871	0.0000008941
969	0.0000010349
1077	0.0000009642
1123	0.0000002999
1305	0.0000005038
1315	0.0000059665
1354	0.0000034241
1364	0.0000005076
1382	0.0000003031
1462	0.0000009662
1627	0.0000005884
1682	0.0000005737
1801	0.0000002578
1854	0.0000010404
1861	0.0000005510
1917	0.0000011500
1920	0.0000063419
1924	0.0000223491
1959	0.0000171916
1966	0.0000013761
2000	0.0000017890
