5	0.0000214271
6	0.0000214271
10	0.0000068683
13	0.0000050728
20	0.0000108159
24	0.0000236813
27	0.0000425218
31	0.0000743859
34	0.0000427699
38	0.0000043174
41	0.0000054681
45	0.0000023662
52	0.0000005573
55	0.0000033879
59	0.0000068170
62	0.0000190828
73	0.0000190017
76	0.0000030124
83	0.0000047555
94	0.0000002838
97	0.0000008794
104	0.0000108136
111	0.0000055156
139	0.0000006791
171	0.0000001325
188	0.0000001452
230	0.0000007298
265	0.0000007298
286	0.0000002142
339	0.0000004279
426	0.0000005604
437	0.0000012296
475	0.0000010238
510	0.0000003280
517	0.0000005178
563	0.0000005156
573	0.0000013002
636	0.0000007691
661	0.0000006500
689	0.0000006347
692	0.0000012025
741	0.0000009019
745	0.0000048197
780	0.0000048197
787	0.0000007348
822	0.0000017204
850	0.0000017204
857	0.0000005087
871	0.0000007428
892	0.0000008909
1007	0.0000009642
1077	0.0000009642
1081	0.0000005946
1126	0.0000002716
1151	0.0000003569
1154	0.0000004310
1252	0.0000002917
1301	0.0000004697
1312	0.0000011871
1315	0.0000045896
1350	0.0000045896
1357	0.0000006843
1375	0.0000004453
1476	0.0000006633
1476	0.0000008623
1483	0.0000010925
1550	0.0000004997
1822	0.0000007097
1882	0.0000008846
1917	0.0000008846
1924	0.0000171916
1959	0.0000171916
1962	0.0000048091
1966	0.0000017890
1997	0.0000008015
2000	0.0000017890
