5	0.0006717651
6	0.0004500093
7	0.0003530048
8	0.0005249623
9	0.0006212581
10	0.0006192409
11	0.0014743773
12	0.0024504082
13	0.0040532234
14	0.0039449618
15	0.0034934848
16	0.0015746772
17	0.0017659130
18	0.0012664014
19	0.0023350278
20	0.0022516227
21	0.0026605763
22	0.0018165385
23	0.0015963820
24	0.0012258807
25	0.0009669710
26	0.0007600904
27	0.0007746198
28	0.0007702511
29	0.0010605506
30	0.0008417898
31	0.0008301390
32	0.0007827480
33	0.0006040551
34	0.0004483607
35	0.0004404815
36	0.0004105192
37	0.0003195533
38	0.0003393325
39	0.0003007033
40	0.0003080962
41	0.0005170379
42	0.0007860652
43	0.0006443980
44	0.0004060383
45	0.0005442213
46	0.0005945869
47	0.0004570594
48	0.0003961419
49	0.0004782710
50	0.0004448106
51	0.0004871826
52	0.0004858265
53	0.0004902709
54	0.0004149642
55	0.0004705318
56	0.0005777112
57	0.0007138517
58	0.0007214857
59	0.0007223122
60	0.0008871536
61	0.0010553327
62	0.0012448040
63	0.0010134247
64	0.0011856825
65	0.0015668038
66	0.0015512995
67	0.0011821967
68	0.0013438569
69	0.0012838464
70	0.0014056710
71	0.0019195967
72	0.0024369371
73	0.0023317228
74	0.0019355909
75	0.0021161858
76	0.0019466019
77	0.0018816045
78	0.0022657325
79	0.0022941357
80	0.0020318718
81	0.0020663224
82	0.0025926216
83	0.0036817407
84	0.0054382156
85	0.0052730488
86	0.0049315700
87	0.0038659498
88	0.0028147830
89	0.0027908054
90	0.0023079365
91	0.0019337130
92	0.0017527017
93	0.0015109200
94	0.0015755788
95	0.0015496600
96	0.0017360759
97	0.0021892909
98	0.0035855288
99	0.0051948158
100	0.0056723431
101	0.0064017973
102	0.0075376350
103	0.0073255361
104	0.0066522355
105	0.0056250147
106	0.0052425698
107	0.0052056964
108	0.0045939316
109	0.0033107635
110	0.0040195687
111	0.0043886867
112	0.0035285063
113	0.0035887444
114	0.0037727065
115	0.0034943665
116	0.0027648218
117	0.0031568340
118	0.0035108151
