5	0.0001583558
6	0.0002699850
7	0.0007244191
8	0.0008591079
9	0.0086785667
10	0.0515540317
11	0.0518100113
12	0.0239053722
13	0.0212472565
14	0.0123313479
15	0.0042033093
16	0.0020658833
17	0.0010637689
18	0.0006101350
19	0.0006651222
20	0.0006241920
21	0.0003892618
22	0.0002951354
23	0.0002215730
24	0.0001992725
25	0.0001777199
26	0.0001945256
27	0.0001979873
28	0.0001827262
29	0.0001960189
30	0.0002492198
31	0.0002827987
32	0.0003166968
33	0.0002847159
34	0.0002323252
35	0.0002955596
36	0.0003115221
37	0.0003080380
38	0.0003923692
39	0.0004788700
40	0.0005070417
41	0.0007341294
42	0.0007884637
43	0.0006244889
44	0.0008844826
45	0.0009828783
46	0.0008834519
47	0.0008104338
48	0.0008785357
49	0.0008079935
50	0.0010943786
51	0.0010349345
52	0.0010565007
53	0.0012362615
54	0.0015025898
55	0.0014975155
56	0.0016489299
57	0.0017245415
58	0.0016507768
59	0.0013028699
60	0.0014328827
61	0.0015739430
62	0.0017525321
63	0.0019358181
64	0.0020812107
65	0.0031618604
66	0.0039939126
67	0.0033954999
68	0.0035830371
69	0.0037296542
70	0.0052176793
71	0.0052031642
72	0.0063219569
73	0.0074581015
74	0.0096642906
75	0.0114457570
76	0.0112354858
77	0.0105629172
78	0.0140062412
79	0.0160807911
80	0.0158701222
81	0.0159663130
82	0.0151620014
83	0.0184622351
84	0.0180063117
85	0.0207948461
86	0.0220848303
87	0.0200969242
88	0.0184598304
89	0.0155083500
90	0.0128134843
91	0.0129338745
92	0.0113480939
93	0.0112130372
94	0.0142144877
95	0.0194596313
96	0.0211087540
97	0.0182857458
98	0.0163259171
99	0.0251182858
100	0.0271247141
101	0.0280064251
102	0.0466058329
103	0.0584895797
104	0.0579913147
105	0.0567590483
106	0.0709314495
107	0.0915767998
108	0.1054439694
109	0.1108076349
110	0.1260234863
111	0.1260281205
112	0.0861751810
113	0.0905421972
114	0.1006658301
115	0.1063677296
116	0.0901543498
117	0.0911319479
118	0.1005892754
119	0.1123906299
120	0.1142395884
121	0.1325296611
122	0.1231190115
123	0.1111106575
124	0.1172683090
125	0.1037585586
126	0.1175097749
127	0.1134769320
128	0.1091856807
129	0.1169853508
130	0.1239028051
131	0.1303481609
132	0.1345013231
133	0.1409174204
134	0.1387377381
135	0.1055801138
136	0.1129696071
137	0.1309429258
138	0.1026325598
139	0.0873368308
140	0.0780348927
141	0.0830500796
142	0.0816775039
143	0.0864583552
144	0.0719403103
145	0.0831307918
146	0.0900908858
147	0.0981841385
148	0.1299371123
149	0.1360370666
150	0.1385533959
151	0.1753214300
152	0.2010855526
153	0.2381371260
154	0.2978537083
155	0.3399438262
156	0.3909603953
157	0.4242102206
158	0.4855247736
159	0.4984645844
160	0.4259279072
161	0.3676468432
162	0.3535171449
163	0.2903092504
164	0.2341851890
165	0.2451545596
166	0.1887308657
167	0.1492178887
168	0.1292086840
169	0.1150284931
170	0.0882946700
171	0.0568346754
172	0.0518108942
173	0.0536085255
174	0.0476946533
175	0.0308354050
176	0.0214646254
177	0.0207953341
178	0.0169027168
179	0.0154348826
180	0.0144162998
181	0.0147124007
182	0.0122514274
183	0.0108910445
184	0.0111479377
185	0.0159049500
186	0.0113512650
187	0.0065633385
188	0.0061781369
189	0.0059682629
190	0.0058462680
191	0.0094442694
192	0.0186631363
193	0.0219120104
194	0.0221859459
195	0.0184901208
196	0.0135521749
197	0.0071539232
198	0.0042698071
199	0.0030618880
200	0.0031988148
201	0.0024418074
202	0.0022175997
203	0.0021094577
204	0.0016382931
205	0.0012978093
206	0.0013454459
207	0.0010728197
208	0.0013622004
209	0.0013143873
210	0.0014592987
211	0.0013161858
212	0.0011867629
213	0.0011329920
214	0.0011771544
215	0.0010642984
216	0.0009788448
217	0.0010154727
218	0.0008450961
219	0.0008985403
220	0.0010871883
221	0.0009612102
222	0.0008647827
223	0.0008923098
224	0.0009113209
225	0.0008951933
226	0.0008729728
227	0.0009999473
228	0.0013064273
229	0.0014119139
230	0.0009952746
231	0.0008989681
232	0.0008384474
233	0.0009326241
234	0.0013057200
235	0.0011048879
236	0.0009407316
237	0.0008475141
238	0.0008406977
239	0.0009277124
240	0.0008741551
241	0.0009425904
242	0.0008485200
243	0.0011648730
244	0.0015933221
245	0.0018877803
246	0.0026993367
247	0.0033177417
248	0.0022573983
249	0.0010615578
250	0.0009778551
251	0.0010471246
252	0.0007791858
253	0.0007598556
254	0.0007520165
255	0.0009802991
256	0.0010893958
257	0.0010267867
258	0.0008310257
259	0.0011228129
260	0.0010646130
261	0.0008867812
262	0.0009738264
263	0.0009483664
264	0.0007404981
265	0.0007520811
266	0.0009676249
267	0.0008287093
268	0.0007301436
269	0.0007671777
270	0.0008537651
271	0.0007422235
272	0.0007835442
273	0.0007446322
274	0.0007682583
275	0.0006292292
276	0.0006454671
277	0.0006811959
278	0.0007139990
279	0.0008038012
280	0.0007628311
